,genre,win,mac,linux,positive_ratio,price_final
253,0,1,1,0,1.1706460988866767,0.8088215095459333
254,0,1,0,0,1.1056102045040834,0.4616878144618418
255,0,1,1,1,1.1186173833806021,0.1724097352250988
256,0,1,0,0,1.1186173833806021,1.7345113631035107
257,0,0,0,0,1.157638920010158,0.5773990461565389
258,0,1,0,0,0.9625312368623786,0.0
259,0,1,1,1,1.2356819932692698,2.8916236800504826
260,0,1,1,0,1.1966604566397139,0.2418364742419171
261,0,1,0,0,1.2226748143927513,0.288120966919796
262,0,1,0,0,0.6243445860728942,1.1559552046300248
263,0,1,1,1,1.092603025627565,1.1559552046300248
264,0,1,0,0,0.8974953424797855,0.8088215095459333
265,0,1,1,0,1.1966604566397139,1.1559552046300248
266,0,1,1,1,1.1056102045040834,0.5773990461565389
267,0,1,0,0,1.0145599523684532,2.3130675215769965
268,0,1,0,0,0.7674235537145991,1.7345113631035107
269,0,1,0,0,1.1316245622571208,1.1559552046300248
270,0,1,0,0,1.2486891721457885,0.5773990461565389
271,0,1,0,0,1.1056102045040834,0.8088215095459333
272,0,1,0,0,0.6243445860728942,1.1559552046300248
273,0,1,0,0,1.0275671312449717,1.1559552046300248
274,0,1,1,0,0.7674235537145991,1.1559552046300248
275,0,1,1,1,1.1316245622571208,2.3130675215769965
276,0,1,0,0,1.053581488998009,1.1559552046300248
277,0,1,0,0,1.1316245622571208,0.3459765827671446
278,0,1,0,0,1.1446317411336395,1.3873776680194192
279,0,1,0,0,1.1836532777631954,1.1559552046300248
280,0,1,0,0,1.1706460988866767,2.3130675215769965
281,0,1,0,0,0.8844881636032669,4.048735996997455
282,0,1,1,1,1.1966604566397139,0.5773990461565389
283,0,1,0,0,1.0405743101214904,1.1559552046300248
284,0,1,1,1,1.053581488998009,1.5030888997141165
285,0,1,0,0,1.053581488998009,0.11455411937775022
286,0,1,1,1,1.2226748143927513,1.7356684754204577
287,0,1,0,0,0.806445090344155,3.470179838523968
288,0,1,0,0,1.092603025627565,2.8916236800504826
289,0,1,1,1,0.9495240579858599,2.3130675215769965
290,0,1,0,0,1.1446317411336395,1.3873776680194192
291,0,1,0,0,1.1316245622571208,1.7345113631035107
292,0,1,0,0,0.7804307325911178,0.5773990461565389
293,0,1,1,1,1.300717887651863,0.3459765827671446
294,0,1,0,0,1.2226748143927513,1.7345113631035107
295,0,1,1,0,1.2096676355162326,0.5773990461565389
296,0,1,1,1,1.2226748143927513,0.11455411937775022
297,0,1,0,0,1.157638920010158,0.6931102778512361
298,0,1,0,0,0.7544163748380806,0.0
299,0,1,0,0,1.0795958467510463,2.8916236800504826
300,0,1,0,0,1.1446317411336395,0.4038321986144932
301,0,1,0,0,0.9755384157388972,5.784404472417912
302,0,1,0,0,0.9365168791093413,3.123046143439877
303,0,0,0,0,1.1966604566397139,0.5773990461565389
304,0,1,0,0,1.0145599523684532,4.627292155470941
305,0,1,0,0,1.1706460988866767,0.5773990461565389
306,0,1,0,0,1.0405743101214904,0.3459765827671446
307,0,1,0,0,1.0665886678745276,2.1973562898822996
308,0,1,0,0,1.1966604566397139,0.2302653510724474
309,0,1,0,0,1.1446317411336395,0.11455411937775022
310,0,1,1,0,1.0275671312449717,0.2302653510724474
311,0,1,1,1,0.9495240579858599,0.8088215095459333
312,0,1,1,0,1.0795958467510463,0.2302653510724474
313,0,1,0,0,1.1706460988866767,0.2302653510724474
314,0,1,0,0,0.8974953424797855,2.3130675215769965
315,0,1,0,0,1.2356819932692698,3.470179838523968
316,0,1,0,0,1.1836532777631954,1.0402439729353279
317,0,1,0,0,1.1446317411336395,2.3130675215769965
318,0,1,0,0,1.1706460988866767,0.2302653510724474
319,0,1,0,0,1.2096676355162326,6.941516789364885
320,0,1,1,0,1.300717887651863,0.2302653510724474
321,0,1,1,1,1.0795958467510463,0.4616878144618418
322,0,1,1,0,1.1056102045040834,0.4616878144618418
323,0,1,1,1,1.0795958467510463,0.08562631145407593
324,0,1,1,1,0.806445090344155,0.6931102778512361
325,0,1,0,0,1.2226748143927513,0.11455411937775022
326,0,1,0,0,1.092603025627565,4.627292155470941
327,0,1,0,0,0.8974953424797855,2.3130675215769965
328,0,1,0,0,1.1056102045040834,1.1559552046300248
329,0,1,0,0,1.0405743101214904,1.7345113631035107
330,0,1,0,0,0.8194522692206737,1.1559552046300248
331,0,1,0,0,1.0405743101214904,2.8916236800504826
332,0,1,1,1,1.1446317411336395,0.5773990461565389
333,0,1,1,1,1.1836532777631954,0.8088215095459333
334,0,1,1,1,1.2096676355162326,2.3130675215769965
335,0,1,0,0,1.0145599523684532,1.1559552046300248
336,0,1,0,0,0.7934379114676364,0.5773990461565389
337,0,1,0,0,1.053581488998009,0.3459765827671446
338,0,1,0,0,0.9755384157388972,0.2302653510724474
339,0,1,0,0,1.1056102045040834,0.3459765827671446
340,0,1,1,1,0.806445090344155,0.8088215095459333
341,0,1,0,0,0.9625312368623786,2.3130675215769965
342,0,1,0,0,1.1966604566397139,0.3459765827671446
343,0,1,0,0,0.9885455946154159,3.470179838523968
344,0,1,0,0,1.2096676355162326,0.0
345,0,1,1,1,1.0795958467510463,0.6931102778512361
346,0,1,0,0,1.0795958467510463,1.017101726596388
347,0,1,0,0,0.9495240579858599,2.8916236800504826
348,0,1,0,0,1.0795958467510463,4.627292155470941
349,0,1,0,0,1.1186173833806021,1.1559552046300248
350,0,1,0,0,1.1966604566397139,2.3130675215769965
351,0,1,1,0,1.1706460988866767,2.0816450581876023
352,0,1,0,0,0.9365168791093413,2.3130675215769965
353,0,1,0,0,1.2747035298988256,0.4570593651940539
354,0,1,0,0,0.910502521356304,2.8916236800504826
355,0,1,0,0,1.2486891721457885,2.3130675215769965
356,0,1,1,0,0.9365168791093413,2.8916236800504826
357,0,1,1,1,1.1186173833806021,0.6931102778512361
358,0,1,1,0,1.1446317411336395,0.8088215095459333
359,0,1,0,0,1.0665886678745276,0.2302653510724474
360,0,1,0,0,1.0795958467510463,0.5773990461565389
361,0,1,0,0,1.300717887651863,2.3130675215769965
362,0,1,0,0,0.9755384157388972,1.5030888997141165
363,0,1,0,0,1.2096676355162326,2.3130675215769965
364,0,1,0,0,1.1836532777631954,1.7345113631035107
365,0,1,0,0,1.1186173833806021,0.5773990461565389
366,0,1,1,0,1.2096676355162326,1.1559552046300248
367,0,1,0,0,0.9755384157388972,3.470179838523968
368,0,1,0,0,1.1446317411336395,0.11455411937775022
369,0,1,0,0,0.9885455946154159,2.3130675215769965
370,0,1,0,0,1.2096676355162326,0.11455411937775022
371,0,1,0,0,1.0145599523684532,2.8916236800504826
372,0,1,1,1,1.2747035298988256,1.1559552046300248
373,0,1,0,0,1.0665886678745276,0.2302653510724474
374,0,1,1,0,1.2226748143927513,0.0
375,0,1,0,0,1.157638920010158,1.1559552046300248
376,0,1,0,0,1.1446317411336395,1.1559552046300248
377,0,1,0,0,0.8584738058502296,3.470179838523968
378,0,1,1,1,1.157638920010158,0.0
379,0,1,0,0,1.0795958467510463,1.1559552046300248
380,0,0,0,0,1.2747035298988256,0.3459765827671446
381,0,1,0,0,0.9365168791093413,6.941516789364885
382,0,1,0,0,1.1316245622571208,4.627292155470941
383,0,1,0,0,1.300717887651863,0.11455411937775022
384,0,1,0,0,0.8974953424797855,2.3130675215769965
385,0,1,0,0,0.9235097002328228,1.3873776680194192
386,0,1,1,1,1.2356819932692698,0.2302653510724474
387,0,1,0,0,1.0275671312449717,2.8916236800504826
388,0,1,0,0,1.2486891721457885,3.470179838523968
389,0,1,1,1,0.8584738058502296,1.7345113631035107
390,0,1,1,1,1.1836532777631954,1.1559552046300248
391,0,1,1,0,1.2356819932692698,2.0816450581876023
392,0,1,0,0,1.157638920010158,0.03355625719146218
393,0,1,0,0,0.7934379114676364,3.470179838523968
394,0,1,0,0,0.5723158705668198,3.470179838523968
395,0,1,0,0,1.1836532777631954,2.3095961846261557
396,0,1,1,1,1.1186173833806021,0.0
397,0,1,1,0,1.2486891721457885,2.3130675215769965
398,0,1,0,0,1.0275671312449717,1.3005942442483964
399,0,1,1,0,1.1706460988866767,0.3459765827671446
400,0,1,0,0,1.1706460988866767,2.3130675215769965
401,0,1,1,0,1.1706460988866767,1.3873776680194192
402,0,1,0,0,1.2486891721457885,1.7345113631035107
403,0,1,0,0,1.300717887651863,0.2302653510724474
404,0,1,0,0,0.9755384157388972,0.3459765827671446
405,0,1,0,0,1.157638920010158,1.1559552046300248
406,0,1,0,0,1.0015527734919345,0.2302653510724474
407,0,1,0,0,1.300717887651863,0.4616878144618418
408,0,1,0,1,1.2096676355162326,1.7345113631035107
409,0,1,0,0,1.2226748143927513,0.3459765827671446
410,0,1,0,0,1.0145599523684532,6.941516789364885
411,0,1,1,1,1.300717887651863,0.2765498437503263
412,0,1,0,0,1.1446317411336395,1.1559552046300248
413,0,1,0,0,1.2616963510223071,0.8088215095459333
414,0,1,0,0,1.1316245622571208,0.1724097352250988
415,0,1,0,0,1.2486891721457885,1.1559552046300248
416,0,1,0,1,1.1056102045040834,0.3459765827671446
417,0,1,1,1,0.7153948382085247,0.9245327412406306
418,0,1,0,0,1.0145599523684532,1.965933826492905
419,0,1,1,0,0.8584738058502296,1.5030888997141165
420,0,1,1,0,0.8974953424797855,1.1559552046300248
421,0,1,1,1,1.0795958467510463,1.1559552046300248
422,0,1,0,0,1.1966604566397139,1.3873776680194192
423,0,1,1,0,1.1446317411336395,3.470179838523968
424,0,1,0,0,1.2356819932692698,2.0816450581876023
425,0,1,0,0,1.1706460988866767,2.3130675215769965
426,0,1,0,1,1.157638920010158,2.3130675215769965
427,0,1,0,0,1.092603025627565,0.0
428,0,1,0,0,1.0665886678745276,1.1559552046300248
429,0,1,0,0,1.0145599523684532,4.048735996997455
430,0,1,0,0,0.9235097002328228,0.11455411937775022
431,0,1,0,0,0.9235097002328228,2.3130675215769965
432,0,1,0,0,0.8324594480971923,2.8916236800504826
433,0,0,0,0,1.300717887651863,1.6188001314088136
434,0,1,0,0,0.6633661227024501,0.5773990461565389
435,0,1,0,0,1.2226748143927513,0.6931102778512361
436,0,1,0,0,1.1706460988866767,0.2302653510724474
437,0,1,1,1,1.0795958467510463,2.8916236800504826
438,0,1,0,0,1.2486891721457885,1.3873776680194192
439,0,1,0,0,1.092603025627565,0.3459765827671446
440,0,1,0,0,1.092603025627565,9.255741423258828
441,0,1,1,0,1.0015527734919345,0.9245327412406306
442,0,1,0,0,1.2486891721457885,0.2302653510724474
443,0,1,0,0,1.2747035298988256,1.7345113631035107
444,0,1,1,0,1.0665886678745276,1.7345113631035107
445,0,1,1,1,1.2096676355162326,1.3873776680194192
446,0,1,1,1,1.1186173833806021,1.1559552046300248
447,0,1,0,0,1.0795958467510463,1.3873776680194192
448,0,1,1,0,1.1186173833806021,2.3130675215769965
449,0,1,0,0,1.1836532777631954,0.5773990461565389
450,0,1,1,0,1.157638920010158,0.5773990461565389
451,0,1,0,0,1.2747035298988256,2.3130675215769965
452,0,1,0,0,1.157638920010158,1.6188001314088136
453,0,1,0,0,1.1446317411336395,1.6188001314088136
454,0,1,0,0,1.0145599523684532,1.1559552046300248
455,0,1,1,1,1.0665886678745276,6.941516789364885
456,0,1,0,0,1.053581488998009,2.3130675215769965
457,0,1,1,0,1.1966604566397139,1.1559552046300248
458,0,1,1,0,1.0665886678745276,0.3459765827671446
459,0,1,0,0,1.0275671312449717,2.8916236800504826
460,0,1,0,0,0.8194522692206737,4.627292155470941
461,0,1,0,0,1.1446317411336395,0.3459765827671446
462,0,1,0,0,1.0145599523684532,0.9245327412406306
463,0,1,0,0,0.9885455946154159,3.470179838523968
464,0,1,0,0,1.2616963510223071,2.0816450581876023
465,0,1,1,1,1.1966604566397139,1.1559552046300248
466,0,1,1,0,1.1966604566397139,2.8916236800504826
467,0,1,0,0,1.1316245622571208,2.3130675215769965
468,0,1,0,0,1.1966604566397139,5.784404472417912
469,0,1,0,0,1.1446317411336395,0.5773990461565389
470,0,1,0,0,1.1966604566397139,1.0402439729353279
471,0,1,1,0,0.9495240579858599,1.7345113631035107
472,0,1,1,1,0.7544163748380806,2.3130675215769965
473,0,1,1,1,0.9625312368623786,0.4616878144618418
474,0,1,0,0,0.9625312368623786,0.21638000326908374
475,0,1,1,1,1.1706460988866767,0.6931102778512361
476,0,1,0,0,1.053581488998009,3.470179838523968
477,0,1,0,0,1.1446317411336395,0.4616878144618418
478,0,1,0,0,1.1446317411336395,0.3459765827671446
479,0,1,1,1,1.0015527734919345,2.8916236800504826
480,0,1,1,1,0.9885455946154159,0.22795112643855345
481,0,1,1,1,1.157638920010158,2.0816450581876023
482,0,1,0,0,0.8324594480971923,0.4327600065381675
483,0,1,1,1,1.0795958467510463,1.7345113631035107
484,0,1,1,1,1.0665886678745276,0.9245327412406306
485,0,1,0,0,1.0405743101214904,0.2302653510724474
486,0,1,0,0,1.0795958467510463,0.2302653510724474
487,0,1,0,0,0.806445090344155,0.0
488,0,1,0,0,1.1316245622571208,2.3130675215769965
489,0,1,0,1,1.157638920010158,1.7345113631035107
490,0,1,1,0,1.0665886678745276,2.0816450581876023
491,0,1,1,0,1.2096676355162326,0.6931102778512361
492,0,1,0,0,1.1446317411336395,4.627292155470941
493,0,1,0,0,1.1836532777631954,2.3130675215769965
494,0,1,0,0,0.8454666269737109,0.5773990461565389
495,0,1,0,0,1.0795958467510463,1.965933826492905
496,0,1,1,1,1.1446317411336395,1.7345113631035107
497,0,1,0,0,1.092603025627565,0.9245327412406306
498,0,1,1,1,0.9365168791093413,0.9245327412406306
499,0,1,0,0,0.9885455946154159,0.5773990461565389
500,0,1,0,0,0.8324594480971923,4.627292155470941
501,0,1,1,0,1.2616963510223071,1.1559552046300248
502,0,1,1,1,1.1056102045040834,1.5030888997141165
503,0,1,0,0,0.9365168791093413,2.3130675215769965
504,0,1,0,0,1.2616963510223071,2.3130675215769965
